,title,title_url_selector,date,author,level,length,icon
8803,Inventor: Working with Curves and Splines,https://www.pluralsight.com/courses/inventor-working-curves-splines,Jul 11 2017,by Matt Perez,Intermediate,2h ,https://pluralsight.imgix.net/course-images/inventor-working-curves-splines-v1.jpg?w=120
8804,PhoneGap Build Fundamentals,https://www.pluralsight.com/courses/phonegap-build-fundamentals,Jul 11 2017,by Matt Netkow,Beginner,2h 34m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8805,Lightroom CC Map and Web Modules,https://www.pluralsight.com/courses/lightroom-cc-map-web-modules,Jul 11 2017,by David Erickson,Intermediate,56m,https://pluralsight.imgix.net/course-images/lightroom-cc-map-web-modules-v1.jpg?w=120
8806,Manage and Maintain Active Directory Domain Services in Windows Server 2016,https://www.pluralsight.com/courses/windows-server-2016-manage-maintain-ad-domain-services,Jul 10 2017,by Greg Shields,Intermediate,3h 52m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8807,Building Regression Models Using TensorFlow 1,https://www.pluralsight.com/courses/tensorflow-building-regression-models,Jul 10 2017,by Vitthal Srinivasan,Intermediate,2h 39m,https://pluralsight.imgix.net/course-images/audience/data-professional.jpg?w=120
8808,Creating Modular Game Assets in Maya,https://www.pluralsight.com/courses/maya-creating-modular-game-assets,Jul 10 2017,by Ian Southwell,Intermediate,3h 46m,https://pluralsight.imgix.net/course-images/maya-creating-modular-game-assets-v1.jpg?w=120
8809,Debugging Go Applications with Delve,https://www.pluralsight.com/courses/go-delve-debugging-applications,Jul 10 2017,by Mike Van Sickle,Intermediate,2h 5m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8810,Fusion 360 for Inventor Users,https://www.pluralsight.com/courses/fusion-360-inventor-users,Jul 10 2017,by Matt Perez,Beginner,1h 16m,https://pluralsight.imgix.net/course-images/fusion-360-inventor-users-v1.jpg?w=120
8811,Designing Pressure Network Models in Civil 3D,https://www.pluralsight.com/courses/civil-3d-designing-pressure-network-models,Jul 10 2017,by Steve Walz,Intermediate,1h 15m,https://pluralsight.imgix.net/course-images/civil-3d-designing-pressure-network-models-v1.jpg?w=120
8812,2D to 3D Conversion with Inventor,https://www.pluralsight.com/courses/inventor-2d-3d-conversion,Jul 10 2017,by Matt Perez,Beginner,1h 12m,https://pluralsight.imgix.net/course-images/inventor-2d-3d-conversion-v1.jpg?w=120
8813,Designing and Building Component-based AngularJS Applications,https://www.pluralsight.com/courses/component-based-angularjs-applications,Jul 10 2017,by Miguel Castro,Intermediate,4h 7m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8814,OpenStack: Nova and Neutron,https://www.pluralsight.com/courses/openstack-nova-neutron,Jul 10 2017,by Andrew Mallett,Intermediate,3h 30m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8815,Leveraging Timely On-premises Data with Power BI,https://www.pluralsight.com/courses/leveraging-timely-on-premises-data-power-bi,Jul 7 2017,by Eugene Meidinger,Beginner,1h 22m,https://pluralsight.imgix.net/course-images/audience/data-professional.jpg?w=120
8816,Building an Integration with Visual Studio Team Services API,https://www.pluralsight.com/courses/building-integration-visual-studio-team-services-api,Jul 7 2017,by Patrick Neborg,Intermediate,8h 59m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8817,Digital Forensics: Getting Started with File Systems,https://www.pluralsight.com/courses/digital-forensics-file-systems-getting-started,Jul 7 2017,by Evan Morgan,Intermediate,1h 10m,https://pluralsight.imgix.net/course-images/audience/generic.jpg?w=120
8818,Maya Dynamics: Creating Effects With Multiple Solvers,https://www.pluralsight.com/courses/maya-dynamics-creating-effects-multiple-solvers,Jul 7 2017,by Pankaj Malik,Intermediate,4h 5m,https://pluralsight.imgix.net/course-images/maya-dynamics-creating-effects-multiple-solvers-v1.jpg?w=120
8819,Visual Studio 2017 Essentials and Beyond,https://www.pluralsight.com/courses/visual-studio-2017-essentials-beyond,Jul 7 2017,by Kate Gregory,Beginner,6h 58m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8820,Using Splines in Cinema 4D,https://www.pluralsight.com/courses/cinema-4d-using-splines-2514,Jul 7 2017,by Lars Scholten,Intermediate,3h 32m,https://pluralsight.imgix.net/course-images/cinema-4d-using-splines-2514-v1.jpg?w=120
8821,Managing Project Communications and Risks,https://www.pluralsight.com/courses/project-communications-risks-managing,Jun 30 2017,by Casey Ayers,Beginner,1h 59m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8822,Defining Project Scope and Managing Resources,https://www.pluralsight.com/courses/project-scope-managing-resources-defining,Jun 30 2017,by Casey Ayers,Beginner,1h 32m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8823,"Project Procurements, Performance, and Change Management",https://www.pluralsight.com/courses/project-procurements-performance-change-management,Jun 30 2017,by Casey Ayers,Beginner,2h 12m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8824,Developing Project Schedules and Budgets,https://www.pluralsight.com/courses/developing-project-schedules-budgets,Jun 30 2017,by Casey Ayers,Beginner,2h 2m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8825,Beginner's Guide to Project Management,https://www.pluralsight.com/courses/project-management-beginners-guide,Jun 30 2017,by Casey Ayers,Beginner,1h 40m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8826,Deploying a Linux Web Server for Windows Admins,https://www.pluralsight.com/courses/deploying-linux-web-server-windows-admins,Jun 30 2017,by Ryan Shultz,Intermediate,1h 17m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8827,Photoshop CC Master Luminosity Masks,https://www.pluralsight.com/courses/photoshop-cc-master-luminosity-masks,Jun 29 2017,by Kasia Zmokla,Intermediate,3h 39m,https://pluralsight.imgix.net/course-images/photoshop-cc-master-luminosity-masks-v1.jpg?w=120
8828,Pro Tools Fundamentals,https://www.pluralsight.com/courses/pro-tools-fundamentals,Jun 28 2017,by Bryan Sansom,Beginner,2h 50m,https://pluralsight.imgix.net/course-images/pro-tools-fundamentals-v1.jpg?w=120
8829,Program Management: Planning Your Program,https://www.pluralsight.com/courses/pgmp-planning-program,Jun 27 2017,by Jeremy Jarrell,Beginner,1h 57m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8830,Specification Pattern in C#,https://www.pluralsight.com/courses/csharp-specification-pattern,Jun 27 2017,by Vladimir Khorikov,Intermediate,1h 27m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8831,Play by Play: Knowing When to Code in Salesforce,https://www.pluralsight.com/courses/play-by-play-salesforce-knowing-when-to-code,Jun 27 2017,by David Liu,Intermediate,2h 5m,https://pluralsight.imgix.net/course-images/play-by-play-salesforce-knowing-when-to-code-v3.jpg?w=120
8832,Threat Modeling: The Big Picture,https://www.pluralsight.com/courses/threat-modeling-big-picture,Jun 27 2017,by Lee Allen,Beginner,1h 5m,https://pluralsight.imgix.net/course-images/audience/generic.jpg?w=120
8833,Implementing Physical Security,https://www.pluralsight.com/courses/security-physical-implementing-cnd,Jun 27 2017,by Daniel Lachance,Beginner,1h 44m,https://pluralsight.imgix.net/course-images/audience/generic.jpg?w=120
8834,Enhancing the Android Application Experience,https://www.pluralsight.com/courses/android-enhancing-application-experience,Jun 26 2017,by Jim Wilson,Intermediate,4h 51m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8835,Modo Lighting Fundamentals,https://www.pluralsight.com/courses/modo-lighting-fundamentals,Jun 26 2017,by Daniel Couto,Beginner,1h 34m,https://pluralsight.imgix.net/course-images/modo-lighting-fundamentals-v1.jpg?w=120
8836,Advanced Python,https://www.pluralsight.com/courses/advanced-python,Jun 24 2017,by Robert Smallshire,Advanced,3h 52m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8837,ASP.NET Core Internationalization Deep Dive,https://www.pluralsight.com/courses/aspdotnetcore-internationalization-deep-dive,Jun 23 2017,by Admir Tuzović,Advanced,3h 40m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8838,Creating a Brand Style Guide,https://www.pluralsight.com/courses/creating-brand-style-guide,Jun 23 2017,by Pariah Burke,Beginner,2h 5m,https://pluralsight.imgix.net/course-images/creating-brand-style-guide-v1.jpg?w=120
8839,OCP 12c Using Performance Enhancements in Oracle 12c,https://www.pluralsight.com/courses/ocp-12c-performance-enhancements-using,Jun 23 2017,by Tim Boles,Advanced,2h 9m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8840,Java EE 7: Getting Started,https://www.pluralsight.com/courses/java-ee-getting-started,Jun 22 2017,by Antonio Goncalves,Beginner,4h 59m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8841,Cloud Design Patterns for Azure: Data Management and Performance,https://www.pluralsight.com/courses/azure-design-patterns-data-management-performance,Jun 22 2017,by Barry Luijbregts,Intermediate,2h 1m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8842,Penetration Testing Life Cycle Explained,https://www.pluralsight.com/courses/penetration-testing-lifecycle-explained,Jun 22 2017,by Angelique Keyter,Beginner,1h 37m,https://pluralsight.imgix.net/course-images/audience/generic.jpg?w=120
8843,Configuring Windows 10 Core Services,https://www.pluralsight.com/courses/configuring-windows-10-core-services,Jun 22 2017,by Glenn Weadock,Intermediate,3h 16m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8844,Animate CC Dynamic Anime Action,https://www.pluralsight.com/courses/animate-cc-dynamic-anime-action,Jun 21 2017,by Eric Lee,Intermediate,4h 28m,https://pluralsight.imgix.net/course-images/animate-cc-dynamic-anime-action-v1.jpg?w=120
8845,Photoshop CC Non-destructive Methods to Enhance Creativity,https://www.pluralsight.com/courses/photoshop-cc-nondestructive-methods-enhance-creativity,Jun 21 2017,by Dave Cross,Intermediate,2h 21m,https://pluralsight.imgix.net/course-images/photoshop-cc-nondestructive-methods-enhance-creativity-v1.jpg?w=120
8846,After Effects CC Rendering,https://www.pluralsight.com/courses/after-effects-cc-rendering,Jun 21 2017,by John Briggs,Intermediate,1h 22m,https://pluralsight.imgix.net/course-images/after-effects-cc-rendering-v1.jpg?w=120
8847,Building Data Centric Apps with Angular 4 and BreezeJS,https://www.pluralsight.com/courses/building-data-centric-apps-angular-breezejs,Jun 20 2017,by Brian Noyes,Intermediate,4h 32m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8848,Implementing Windows Server 2016 Identity Federation and Access,https://www.pluralsight.com/courses/windows-server-2016-identity-federation-access-solutions,Jun 19 2017,by Neil Morrissey,Intermediate,3h 25m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8849,Mastering Microsoft Azure Resource Manager,https://www.pluralsight.com/courses/microsoft-azure-resource-manager-mastering,Jun 19 2017,by James Bannan,Advanced,3h 9m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8850,ASP.NET Core 1 MVC Testing Fundamentals,https://www.pluralsight.com/courses/aspdotnet-core-mvc-testing-fundamentals,Jun 19 2017,by Jason Roberts,Intermediate,2h 56m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8851,Nuke Stereoscopic Compositing and Conversion,https://www.pluralsight.com/courses/nuke-stereoscopic-compositing-conversion,Jun 19 2017,by Sean Amlaner,Advanced,1h 54m,https://pluralsight.imgix.net/course-images/nuke-stereoscopic-compositing-conversion-v1.jpg?w=120
8852,Premiere Elements Fundamentals,https://www.pluralsight.com/courses/premiere-elements-fundamentals,Jun 19 2017,by Kelsey Brannan,Beginner,2h 28m,https://pluralsight.imgix.net/course-images/premiere-elements-fundamentals-v1.jpg?w=120
8853,Searching and Analyzing Data with Elasticsearch: Getting Started,https://www.pluralsight.com/courses/elasticsearch-analyzing-data,Jun 16 2017,by Janani Ravi,Intermediate,2h 46m,https://pluralsight.imgix.net/course-images/audience/data-professional.jpg?w=120
8854,Establishing a Texturing Pipeline Between MARI and Maya,https://www.pluralsight.com/courses/mari-maya-establishing-texturing-pipeline-between,Jun 16 2017,by Eddie Russell,Intermediate,2h 47m,https://pluralsight.imgix.net/course-images/mari-maya-establishing-texturing-pipeline-between-v1.jpg?w=120
8855,Understanding Apache Flink,https://www.pluralsight.com/courses/understanding-apache-flink,Jun 16 2017,by Ivan Mushketyk,Beginner,1h 45m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8856,Vue.js: Getting Started,https://www.pluralsight.com/courses/vuejs-getting-started,Jun 16 2017,by Chad Campbell,Beginner,2h 31m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8857,ISE Profiling Services for CCNP Security (300-208) SISAS,https://www.pluralsight.com/courses/ise-profiling-services-ccnp-security-300-208-sisas,Jun 16 2017,by Brandon Carroll,Intermediate,1h 56m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8858,macOS X Support: Applications and Processes,https://www.pluralsight.com/courses/mac-osx-support-applications-processes,Jun 16 2017,by Herta Nava,Intermediate,2h 26m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8859,"PMI-ACP®: Agile Team Dynamics, Performance, and Leadership (7 of 11)",https://www.pluralsight.com/courses/pmi-acp-agile-team-dynamics-performance-leadership,Jun 15 2017,by Chuck Cobb,Intermediate,2h 53m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8860,Getting Started with Django CMS,https://www.pluralsight.com/courses/django-cms-getting-started,Jun 15 2017,by Brennan Davis,Intermediate,1h 2m,https://pluralsight.imgix.net/course-images/audience/software-development.jpg?w=120
8861,Junos OS and the OSPF Routing Protocol,https://www.pluralsight.com/courses/juniper-networks-jncis-ent-jn0-343-open-shortest-path-first,Jun 15 2017,by Martin Brown,Intermediate,3h 11m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8862,"Getting Started with Prezi, a PowerPoint Alternative for Presentations",https://www.pluralsight.com/courses/prezi-getting-started,Jun 15 2017,by Lisa Larson-Kelley,Beginner,2h 32m,https://pluralsight.imgix.net/course-images/audience/business-professional.jpg?w=120
8863,Infrastructure from Code: The Big Picture,https://www.pluralsight.com/courses/infrastructure-code-big-picture,Jun 14 2017,by Jason Helmick,Beginner,1h 32m,https://pluralsight.imgix.net/course-images/audience/it-ops.jpg?w=120
8864,Innovative Package Design Theory,https://www.pluralsight.com/courses/innovative-package-design-theory,Jun 14 2017,by Simona Pfreundner,Intermediate,1h 21m,https://pluralsight.imgix.net/course-images/innovative-package-design-theory-v1.jpg?w=120
8865,SOLIDWORKS: Design for Mill Manufacturing,https://www.pluralsight.com/courses/solidworks-design-mill-manufacturing,Jun 14 2017,by Matt Perez,Beginner,2h 14m,https://pluralsight.imgix.net/course-images/solidworks-design-mill-manufacturing-v1.jpg?w=120
